Brand,Description,Price,Size,Volume,Classification,PurchasePrice,VendorNumber,VendorName_x,VendorName_y,AnnualDemand,AnnualRevenue,FirstSaleDate,LastSaleDate,StoreCount,AvgDailyDemand,UnitsPurchased,PurchaseCost,OrderCount,AvgLeadDays,OpeningStock,ClosingStock,StockTurnover,ClosingDaysCover,GrossProfit,ProfitMarginPct,ReorderSignal,Lifecycle
953,Briottet Creme de Framboise,29.99,750mL,750,1,23.43,9165,ULTRA BEVERAGE COMPANY LLP ,ULTRA BEVERAGE COMPANY LLP ,2.0,59.98,2024-06-16,2024-11-22,1.0,0.01,0.0,0.0,0.0,0.0,21.0,19.0,,1900.0,59.98,100.0,HEALTHY,Regular
957,Hangar One Blueberry Vodka,27.99,750mL,750,1,21.37,7245,PROXIMO SPIRITS INC.       ,PROXIMO SPIRITS INC.       ,6.0,167.94,2024-01-08,2024-10-14,2.0,0.02,1.0,21.37,1.0,6.0,9.0,4.0,6.0,200.0,146.57,87.28,HEALTHY,Fast Mover
996,Herradura Seleccion Suprema,299.99,750mL,750,1,222.21,1128,BROWN-FORMAN CORP          ,BROWN-FORMAN CORP          ,15.0,4499.85,2024-02-12,2024-11-29,7.0,0.04,27.0,5999.67,9.0,7.55,15.0,27.0,0.556,675.0,-1499.82,-33.33,HEALTHY,Regular
1128,Smugglers Notch Gin,31.99,750mL,750,1,24.23,4425,MARTIGNETTI COMPANIES,MARTIGNETTI COMPANIES,57.0,1823.4299999999998,2024-02-07,2024-12-24,6.0,0.16,48.0,1163.04,5.0,7.2,26.0,17.0,1.188,106.0,660.39,36.22,HEALTHY,Fast Mover
1129,Smugglers Notch Rum,37.99,750mL,750,1,30.15,4425,MARTIGNETTI COMPANIES,MARTIGNETTI COMPANIES,15.0,569.85,2024-01-21,2024-12-22,3.0,0.04,25.0,753.75,3.0,5.33,2.0,12.0,0.6,300.0,-183.9,-32.27,HEALTHY,Regular
1300,Ladyburn 41 Yr Old Scotch,1999.99,750mL,750,1,1550.38,3664,WILLIAM GRANT & SONS INC   ,WILLIAM GRANT & SONS INC   ,3.0,5999.97,2024-05-20,2024-12-09,2.0,0.01,2.0,3100.76,2.0,7.5,10.0,9.0,1.5,900.0,2899.21,48.32,HEALTHY,Fast Mover
1474,George Dickel #12 Sour Mash,25.99,750mL,750,1,19.84,3960,DIAGEO NORTH AMERICA INC   ,DIAGEO NORTH AMERICA INC   ,65.0,1718.35,2024-01-22,2024-12-31,5.0,0.18,60.0,1190.4,5.0,7.4,25.0,20.0,1.083,111.0,527.95,30.72,HEALTHY,Fast Mover
1598,Johnnie Walker Odyssey,949.99,750mL,750,1,736.43,3960,DIAGEO NORTH AMERICA INC   ,DIAGEO NORTH AMERICA INC   ,9.0,8549.91,2024-01-09,2024-11-10,5.0,0.02,11.0,8100.73,6.0,8.0,9.0,11.0,0.818,550.0,449.18,5.25,HEALTHY,Regular
1996,Del Maguey Vida Mezcal,29.99,750mL,750,2,20.4,8004,SAZERAC CO INC             ,SAZERAC CO INC             ,7.0,216.92999999999998,2024-05-10,2024-11-22,3.0,0.02,8.0,163.2,3.0,7.33,2.0,3.0,0.875,150.0,53.73,24.77,HEALTHY,Regular
1998,Flor de Cana Extra Dry Rum,15.99,750mL,750,1,11.93,3664,WILLIAM GRANT & SONS INC   ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
2188,Wiggly Bridge White Whisky,49.99,750mL,750,1,37.59,4425,MARTIGNETTI COMPANIES,MARTIGNETTI COMPANIES,3.0,149.97,2024-01-30,2024-04-23,1.0,0.01,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,149.97,100.0,OUT OF STOCK,End of Life
2195,Tangle Ridge Canadian Whisky,16.99,750mL,750,1,13.38,12546,JIM BEAM BRANDS COMPANY    ,JIM BEAM BRANDS COMPANY    ,14.0,237.85999999999999,2024-02-20,2024-08-28,3.0,0.04,13.0,173.94,2.0,7.5,3.0,2.0,1.077,50.0,63.92,26.87,HEALTHY,End of Life
2234,Sugar Island Spiced Rum,21.99,750mL,750,1,14.95,8892,TRINCHERO FAMILY ESTATES   ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
2301,Glen Moray 25 Yr Portwood,239.99,750mL,750,1,186.04,7153,PINE STATE TRADING CO      ,PINE STATE TRADING CO      ,16.0,3839.84,2024-01-17,2024-12-15,6.0,0.04,16.0,2976.64,2.0,7.5,18.0,18.0,1.0,450.0,863.2,22.48,HEALTHY,Fast Mover
2308,Wild Turkey Honey VAP,16.99,750mL,750,1,12.68,11567,CAMPARI AMERICA            ,CAMPARI AMERICA            ,35.0,677.65,2024-01-09,2024-11-26,3.0,0.1,6.0,76.08,1.0,10.0,29.0,0.0,5.833,0.0,601.57,88.77,OUT OF STOCK,Fast Mover
2320,The Tweeddale 12 Yr Old,52.99,750mL,750,1,38.68,9165,ULTRA BEVERAGE COMPANY LLP ,ULTRA BEVERAGE COMPANY LLP ,25.0,1324.75,2024-01-29,2024-12-28,5.0,0.07,12.0,464.16,2.0,8.5,95.0,82.0,2.083,1171.0,860.59,64.96,HEALTHY,Fast Mover
2345,Prichard's Single Malt,49.99,750mL,750,1,26.71,9165,ULTRA BEVERAGE COMPANY LLP ,ULTRA BEVERAGE COMPANY LLP ,1.0,34.99,2024-02-17,2024-02-17,1.0,0.0,1.0,26.71,1.0,12.0,0.0,0.0,1.0,,8.28,23.66,OUT OF STOCK,End of Life
2384,Old Tahoe Straight Rye,39.99,750mL,750,1,31.24,9165,ULTRA BEVERAGE COMPANY LLP ,ULTRA BEVERAGE COMPANY LLP ,348.0,10220.52,2024-01-12,2024-12-30,10.0,0.95,195.0,6091.799999999999,4.0,8.75,498.0,345.0,1.785,363.0,4128.72,40.4,HEALTHY,Fast Mover
2386,2 Gingers Irish Whiskey,16.99,750mL,750,1,13.59,12546,JIM BEAM BRANDS COMPANY    ,JIM BEAM BRANDS COMPANY    ,14.0,321.86,2024-05-21,2024-12-24,3.0,0.04,14.0,190.26000000000002,3.0,9.0,0.0,0.0,1.0,0.0,131.6,40.89,OUT OF STOCK,Fast Mover
2399,Paddy Devil's Apple Irish Wh,15.99,750mL,750,1,12.69,17035,PERNOD RICARD USA          ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
2405,Old Tahoe Honey Rye,37.99,750mL,750,1,28.35,9165,ULTRA BEVERAGE COMPANY LLP ,ULTRA BEVERAGE COMPANY LLP ,342.0,9230.58,2024-03-10,2024-12-26,9.0,0.94,269.0,7626.15,4.0,9.5,557.0,484.0,1.271,515.0,1604.43,17.38,HEALTHY,Fast Mover
2410,Tullamore Dew Phoenix,54.99,750mL,750,1,39.99,3664,WILLIAM GRANT & SONS INC   ,WILLIAM GRANT & SONS INC   ,210.0,11097.9,2024-03-04,2024-12-31,12.0,0.58,272.0,10877.28,8.0,7.22,0.0,62.0,0.772,107.0,220.62,1.99,HEALTHY,Regular
2478,Ransom Old Tom Gin,35.99,750mL,750,1,26.08,4425,MARTIGNETTI COMPANIES,MARTIGNETTI COMPANIES,635.0,22352.65,2024-06-03,2024-12-31,38.0,1.74,987.0,25740.96,26.0,7.07,0.0,352.0,0.643,202.0,-3388.31,-15.16,HEALTHY,Regular
2535,Glenfiddich 21 Year Old,179.99,750mL,750,1,140.62,3664,WILLIAM GRANT & SONS INC   ,WILLIAM GRANT & SONS INC   ,110.0,19798.9,2024-01-03,2024-12-23,12.0,0.3,101.0,14202.62,15.0,8.17,16.0,7.0,1.089,23.0,5596.28,28.27,MONITOR,Fast Mover
2610,Glenmorangie Signet Sng Malt,189.99,750mL,750,1,138.68,8112,MOET HENNESSY USA INC      ,MOET HENNESSY USA INC      ,96.0,18239.04,2024-01-29,2024-12-30,22.0,0.26,138.0,19137.84,23.0,7.58,13.0,55.0,0.696,212.0,-898.8,-4.93,HEALTHY,Regular
2617,Yellow Spot Irish Whisky,99.99,750mL,750,1,72.99,17035,PERNOD RICARD USA          ,PERNOD RICARD USA          ,299.0,29897.01,2024-01-01,2024-12-31,15.0,0.82,260.0,18977.4,26.0,7.79,214.0,175.0,1.15,213.0,10919.61,36.52,HEALTHY,Fast Mover
2621,Silo Bourbon,68.99,750mL,750,1,51.49,9165,ULTRA BEVERAGE COMPANY LLP ,ULTRA BEVERAGE COMPANY LLP ,42.0,2137.58,2024-05-06,2024-12-30,5.0,0.12,132.0,6796.68,4.0,7.22,7.0,97.0,0.318,808.0,-4659.1,-217.96,HEALTHY,Regular
2634,Georgia Moon Peach Fruit Jar,14.99,750mL,750,1,11.19,3924,HEAVEN HILL DISTILLERIES   ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
2710,Bitch Vodka,21.99,750mL,750,1,15.93,4425,MARTIGNETTI COMPANIES,MARTIGNETTI COMPANIES,43.0,945.5699999999999,2024-01-06,2024-12-18,1.0,0.12,36.0,573.48,1.0,5.0,7.0,0.0,1.194,0.0,372.09,39.35,OUT OF STOCK,Fast Mover
2743,Linkwood 15 Yr Old Sngl Malt,79.99,750mL,750,1,62.49,4425,MARTIGNETTI COMPANIES,MARTIGNETTI COMPANIES,59.0,4719.41,2024-01-03,2024-12-27,5.0,0.16,9.0,562.41,2.0,7.5,53.0,3.0,6.556,19.0,4157.0,88.08,MONITOR,Fast Mover
2747,Speymalt Macallan 1993 20 Yr,159.99,750mL,750,1,123.07,4425,MARTIGNETTI COMPANIES,MARTIGNETTI COMPANIES,81.0,12959.19,2024-01-04,2024-12-20,7.0,0.22,12.0,1476.84,1.0,8.0,113.0,44.0,6.75,200.0,11482.35,88.6,HEALTHY,Fast Mover
2750,Henry DuYore's Strgt Bourbon,42.99,750mL,750,1,33.33,4425,MARTIGNETTI COMPANIES,MARTIGNETTI COMPANIES,43.0,1848.5700000000002,2024-01-07,2024-12-22,6.0,0.12,1.0,33.33,1.0,11.0,90.0,48.0,43.0,400.0,1815.24,98.2,HEALTHY,Fast Mover
2820,Hirsch Kentucky Corn Whisky,18.99,750mL,750,1,13.56,9165,ULTRA BEVERAGE COMPANY LLP ,ULTRA BEVERAGE COMPANY LLP ,56.0,1055.94,2024-01-08,2024-12-26,2.0,0.15,0.0,0.0,0.0,0.0,125.0,69.0,,460.0,1055.94,100.0,HEALTHY,Regular
2849,Tullibardine 20 YO Highland,179.99,750mL,750,1,129.49,2000,SOUTHERN WINE & SPIRITS NE ,SOUTHERN WINE & SPIRITS NE ,16.0,2879.84,2024-01-02,2024-12-28,6.0,0.04,1.0,129.49,1.0,7.0,35.0,20.0,16.0,500.0,2750.35,95.5,HEALTHY,Fast Mover
2858,Royal Thistle Scotch,16.99,750mL,750,1,13.38,7153,PINE STATE TRADING CO      ,PINE STATE TRADING CO      ,12.0,203.88,2024-01-14,2024-03-11,3.0,0.03,4.0,53.52,1.0,9.0,8.0,0.0,3.0,0.0,150.36,73.75,OUT OF STOCK,End of Life
2873,Tullibardine 25 YO Highland,299.99,750mL,750,1,222.21,2000,SOUTHERN WINE & SPIRITS NE ,SOUTHERN WINE & SPIRITS NE ,9.0,2699.91,2024-01-27,2024-12-21,6.0,0.02,0.0,0.0,0.0,0.0,45.0,36.0,,1800.0,2699.91,100.0,HEALTHY,Regular
2877,Bushmills 16 Yr Old Irish W,65.99,750mL,750,1,49.25,7245,PROXIMO SPIRITS INC.       ,PROXIMO SPIRITS INC.       ,31.0,2045.6899999999998,2024-01-06,2024-12-14,3.0,0.08,34.0,1674.5,7.0,7.25,5.0,8.0,0.912,100.0,371.19,18.14,HEALTHY,Fast Mover
2903,White Horse Scotch,27.99,1750mL,1750,1,20.58,3960,DIAGEO NORTH AMERICA INC   ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
2913,Spring 44 Gin,27.99,750mL,750,1,19.99,4425,MARTIGNETTI COMPANIES,MARTIGNETTI COMPANIES,19.0,531.81,2024-01-01,2024-09-10,4.0,0.05,8.0,159.92000000000002,2.0,8.0,23.0,12.0,2.375,240.0,371.89,69.93,HEALTHY,Fast Mover
2914,Dad's Hat Rye Whiskey,48.99,750mL,750,1,32.6,9552,M S WALKER INC             ,M S WALKER INC             ,11.0,538.89,2024-02-08,2024-08-30,2.0,0.03,3.0,97.8,1.0,8.0,10.0,2.0,3.667,67.0,441.09,81.85,HEALTHY,End of Life
2959,Spring 44 Old Tom Gin,38.99,750mL,750,1,29.54,4425,MARTIGNETTI COMPANIES,MARTIGNETTI COMPANIES,20.0,779.8000000000001,2024-01-02,2024-12-31,5.0,0.05,0.0,0.0,0.0,0.0,30.0,10.0,,200.0,779.8,100.0,HEALTHY,Regular
3009,Barr Hill Vodka,54.99,750mL,750,1,43.99,1273,CALEDONIA SPIRITS INC      ,CALEDONIA SPIRITS INC      ,258.0,13729.42,2024-01-02,2024-12-31,18.0,0.71,306.0,13460.94,12.0,10.58,16.0,64.0,0.843,90.0,268.48,1.96,HEALTHY,Regular
3088,Svedka Cherry Vodka,16.99,1750mL,1750,1,12.68,1392,CONSTELLATION BRANDS INC   ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
3105,Vincent Van Gogh PB&J Vodka,27.99,750mL,750,1,20.89,4425,MARTIGNETTI COMPANIES,MARTIGNETTI COMPANIES,3.0,83.97,2024-09-05,2024-11-23,1.0,0.01,12.0,250.68,2.0,6.5,0.0,9.0,0.25,900.0,-166.71,-198.54,HEALTHY,Regular
3131,Pinnacle Key Lime Whipped,12.99,750mL,750,1,9.28,12546,JIM BEAM BRANDS COMPANY    ,JIM BEAM BRANDS COMPANY    ,30.0,389.7,2024-01-04,2024-08-19,2.0,0.08,12.0,111.36,1.0,11.0,36.0,18.0,2.5,225.0,278.34,71.42,HEALTHY,End of Life
3203,Magellan Gin,25.99,750mL,750,1,19.4,6213,MHW LTD                    ,MHW LTD                    ,57.0,1481.4299999999998,2024-01-23,2024-12-29,6.0,0.16,52.0,1008.8000000000001,7.0,7.5,6.0,1.0,1.096,6.0,472.63,31.9,REORDER NOW,Fast Mover
3301,Triple Crown Blended Whiskey,15.99,750mL,750,1,12.11,5992,MCCORMICK DISTILLING CO    ,MCCORMICK DISTILLING CO    ,81.0,1295.19,2024-01-01,2024-11-30,3.0,0.22,6.0,72.66,1.0,9.0,144.0,69.0,13.5,314.0,1222.53,94.39,HEALTHY,Fast Mover
3319,Imperia Russian Vodka,29.99,750mL,750,1,21.89,10050,Russian Standard Vodka     ,Russian Standard Vodka     ,139.0,3952.6099999999997,2024-02-27,2024-12-30,11.0,0.38,297.0,6501.33,5.0,8.06,6.0,164.0,0.468,432.0,-2548.72,-64.48,HEALTHY,Regular
3361,Pinnacle Double Espresso,12.99,750mL,750,1,9.84,12546,JIM BEAM BRANDS COMPANY    ,JIM BEAM BRANDS COMPANY    ,176.0,2286.2400000000002,2024-01-11,2024-12-30,5.0,0.48,140.0,1377.6,12.0,7.58,37.0,1.0,1.257,2.0,908.64,39.74,REORDER NOW,Fast Mover
3461,Corzo Silver Tequila,49.99,750mL,750,1,39.99,480,BACARDI USA INC            ,BACARDI USA INC            ,14.0,699.86,2024-01-02,2024-11-18,3.0,0.04,13.0,519.87,3.0,10.33,1.0,0.0,1.077,0.0,179.99,25.72,OUT OF STOCK,Fast Mover
3481,Citadelle Gin,24.99,750mL,750,1,16.29,9552,M S WALKER INC             ,M S WALKER INC             ,674.0,13333.259999999998,2024-01-01,2024-12-06,39.0,1.85,390.0,6353.099999999999,25.0,8.38,285.0,1.0,1.728,1.0,6980.16,52.35,REORDER NOW,Fast Mover
3543,Ketel One Citroen Vodka,24.99,750mL,750,1,19.37,3960,DIAGEO NORTH AMERICA INC   ,DIAGEO NORTH AMERICA INC   ,74.0,1997.26,2024-02-20,2024-12-18,2.0,0.2,121.0,2343.77,4.0,7.5,0.0,47.0,0.612,235.0,-346.51,-17.35,HEALTHY,Regular
3611,Grey Goose La Poire Vodka,14.99,375mL,375,1,5.5,480,BACARDI USA INC            ,BACARDI USA INC            ,30.0,449.7,2024-05-20,2024-09-29,2.0,0.08,30.0,165.0,2.0,7.33,0.0,0.0,1.0,0.0,284.7,63.31,OUT OF STOCK,Fast Mover
3712,Don Eduardo Silver Tequila,24.99,750mL,750,1,18.11,1128,BROWN-FORMAN CORP          ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
3717,Don Eduardo Reposado Tequila,27.99,750mL,750,1,22.04,1128,BROWN-FORMAN CORP          ,BROWN-FORMAN CORP          ,2.0,65.98,2024-05-03,2024-05-15,1.0,0.01,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,65.98,100.0,OUT OF STOCK,End of Life
3742,Spring 44 Vodka,27.99,750mL,750,1,21.7,4425,MARTIGNETTI COMPANIES,MARTIGNETTI COMPANIES,35.0,979.65,2024-01-01,2024-12-31,6.0,0.1,8.0,173.6,2.0,11.0,42.0,15.0,4.375,150.0,806.05,82.28,HEALTHY,Fast Mover
3750,Margaritaville Island Lime,14.49,750mL,750,1,11.59,8004,SAZERAC CO INC             ,SAZERAC CO INC             ,35.0,507.15,2024-01-27,2024-12-20,2.0,0.1,40.0,463.6,5.0,6.2,18.0,23.0,0.875,230.0,43.55,8.59,HEALTHY,Regular
3752,Margaritaville Coconut,14.49,750mL,750,1,11.06,8004,SAZERAC CO INC             ,SAZERAC CO INC             ,69.0,999.8100000000001,2024-01-15,2024-12-31,3.0,0.19,76.0,840.56,7.0,7.43,14.0,21.0,0.908,111.0,159.25,15.93,HEALTHY,Fast Mover
3753,Margaritaville Tangerine Teq,14.49,750mL,750,1,11.15,8004,SAZERAC CO INC             ,SAZERAC CO INC             ,26.0,376.74,2024-01-28,2024-12-22,1.0,0.07,12.0,133.8,1.0,8.0,21.0,7.0,2.167,100.0,242.94,64.48,HEALTHY,Fast Mover
3777,Spring 44 Honey Vodka,27.99,750mL,750,1,21.7,4425,MARTIGNETTI COMPANIES,MARTIGNETTI COMPANIES,14.0,391.85999999999996,2024-01-04,2024-09-24,4.0,0.04,2.0,43.4,2.0,9.5,12.0,0.0,7.0,0.0,348.46,88.92,OUT OF STOCK,Fast Mover
3955,Wyborowa Vodka,16.99,1750mL,1750,1,13.59,6213,MHW LTD                    ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
4043,Calico Jack Cherry Rum,16.99,1750mL,1750,1,12.14,12546,JIM BEAM BRANDS COMPANY    ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
4175,Wiggly Bridge White Rum,44.99,750mL,750,1,32.6,4425,MARTIGNETTI COMPANIES,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
4354,Casa Noble Anejo,59.99,750mL,750,1,44.44,1392,CONSTELLATION BRANDS INC   ,CONSTELLATION BRANDS INC   ,4.0,239.96,2024-01-29,2024-10-21,2.0,0.01,8.0,355.52,2.0,9.5,2.0,6.0,0.5,600.0,-115.56,-48.16,HEALTHY,Regular
4386,Casa Noble Reposado,49.99,750mL,750,1,34.34,1392,CONSTELLATION BRANDS INC   ,CONSTELLATION BRANDS INC   ,677.0,31413.23,2024-01-01,2024-12-31,40.0,1.85,838.0,28776.92,44.0,7.58,202.0,363.0,0.808,196.0,2636.31,8.39,HEALTHY,Regular
4399,Screech Honey Rum,12.99,750mL,750,1,10.15,9552,M S WALKER INC             ,M S WALKER INC             ,100.0,1337.0,2024-01-02,2024-12-31,7.0,0.27,20.0,203.0,4.0,8.2,143.0,63.0,5.0,233.0,1134.0,84.82,HEALTHY,Fast Mover
4408,Screech Spiced Rum,12.99,750mL,750,1,10.23,9552,M S WALKER INC             ,M S WALKER INC             ,133.0,1783.67,2024-01-01,2024-12-31,6.0,0.36,8.0,81.84,2.0,8.0,252.0,127.0,16.625,353.0,1701.83,95.41,HEALTHY,Fast Mover
4415,Cruzan Banana Flavored Rum,10.99,750mL,750,1,8.72,12546,JIM BEAM BRANDS COMPANY    ,JIM BEAM BRANDS COMPANY    ,217.0,2384.83,2024-01-07,2024-12-31,6.0,0.59,237.0,2066.64,21.0,7.41,23.0,43.0,0.916,73.0,318.19,13.34,HEALTHY,Fast Mover
4427,Rhum Barbancourt 3 Star,14.49,750mL,750,1,10.58,6213,MHW LTD                    ,MHW LTD                    ,17.0,246.33,2024-01-09,2024-12-22,2.0,0.05,12.0,126.96,1.0,8.0,10.0,5.0,1.417,100.0,119.37,48.46,HEALTHY,Fast Mover
4902,Ron Virgin Bold Coconut Rum,10.99,750mL,750,1,8.65,9552,M S WALKER INC             ,M S WALKER INC             ,178.0,1956.22,2024-01-02,2024-12-24,8.0,0.49,59.0,510.35,5.0,7.2,218.0,99.0,3.017,202.0,1445.87,73.91,HEALTHY,Fast Mover
4948,Ron Virgin Black Spiced Rum,12.99,750mL,750,1,9.62,9552,M S WALKER INC             ,M S WALKER INC             ,85.0,1104.15,2024-01-04,2024-12-26,5.0,0.23,12.0,115.44,2.0,8.5,93.0,20.0,7.083,87.0,988.71,89.54,HEALTHY,Fast Mover
5114,DeKuyper Red Headed Burst,10.49,750mL,750,1,7.83,12546,JIM BEAM BRANDS COMPANY    ,JIM BEAM BRANDS COMPANY    ,6.0,62.94,2024-01-10,2024-08-13,1.0,0.02,0.0,0.0,0.0,0.0,7.0,1.0,,50.0,62.94,100.0,HEALTHY,End of Life
5178,Meletti Limone,19.99,750mL,750,1,14.49,9165,ULTRA BEVERAGE COMPANY LLP ,ULTRA BEVERAGE COMPANY LLP ,7.0,139.92999999999998,2024-01-09,2024-06-18,1.0,0.02,0.0,0.0,0.0,0.0,7.0,0.0,,0.0,139.93,100.0,OUT OF STOCK,End of Life
5487,Fire Water Hot Cinnamon,13.99,750mL,750,1,10.36,8004,SAZERAC CO INC             ,SAZERAC CO INC             ,199.0,2784.0099999999998,2024-01-09,2024-12-23,5.0,0.55,193.0,1999.48,16.0,7.5,30.0,24.0,1.031,44.0,784.53,28.18,HEALTHY,Fast Mover
5571,Salvadors Margarita,12.99,1750mL,1750,1,10.15,8352,LUXCO INC                  ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
5811,Malibu Sunshine,10.99,750mL,750,1,7.85,17035,PERNOD RICARD USA          ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
6159,Lepanto Solera Gran Reserva,48.99,750mL,750,2,31.81,9165,ULTRA BEVERAGE COMPANY LLP ,ULTRA BEVERAGE COMPANY LLP ,16.0,783.84,2024-01-18,2024-11-14,4.0,0.04,3.0,95.43,1.0,11.0,16.0,3.0,5.333,75.0,688.41,87.83,HEALTHY,Fast Mover
6214,Taylor Red Port,13.99,3000mL,3000,2,9.08,1392,CONSTELLATION BRANDS INC   ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
6265,Gallo Fairbanks Sherry,4.99,750mL,750,2,3.39,3252,E & J GALLO WINERY         ,E & J GALLO WINERY         ,166.0,828.34,2024-01-06,2024-12-30,2.0,0.45,155.0,525.45,10.0,8.33,34.0,23.0,1.071,51.0,302.89,36.57,HEALTHY,Fast Mover
6286,Avia Zinfany Slovenia,3.99,750mL,750,2,2.7,4901,LAUREATE IMPORTS CO        ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
6456,Sutter Home Clsc Svgn Bl,5.99,187mL 4 Pk,187,2,4.02,8892,TRINCHERO FAMILY ESTATES   ,TRINCHERO FAMILY ESTATES   ,348.0,2084.52,2024-01-02,2024-12-31,9.0,0.95,395.0,1587.9,39.0,7.08,22.0,69.0,0.881,73.0,496.62,23.82,HEALTHY,Regular
6520,LeCompte Calvados 5 Yr Old,55.99,750mL,750,1,39.99,7153,PINE STATE TRADING CO      ,PINE STATE TRADING CO      ,36.0,2015.64,2024-01-02,2024-12-31,7.0,0.1,10.0,399.9,2.0,9.0,59.0,33.0,3.6,330.0,1615.74,80.16,HEALTHY,Fast Mover
6532,LeCompte Calvados 12 Yr Old,69.99,750mL,750,1,51.09,7153,PINE STATE TRADING CO      ,PINE STATE TRADING CO      ,15.0,1049.85,2024-01-09,2024-05-20,3.0,0.04,4.0,204.36,1.0,9.0,11.0,0.0,3.75,0.0,845.49,80.53,OUT OF STOCK,End of Life
6545,LeCompte Calvados 18 Yr Old,129.99,750mL,750,1,94.88,7153,PINE STATE TRADING CO      ,PINE STATE TRADING CO      ,13.0,1689.8700000000001,2024-01-23,2024-11-10,6.0,0.04,4.0,379.52,3.0,8.33,14.0,5.0,3.25,125.0,1310.35,77.54,HEALTHY,Fast Mover
6559,LeCompte Calvados 25 Yr Old,189.99,750mL,750,1,143.93,7153,PINE STATE TRADING CO      ,PINE STATE TRADING CO      ,2.0,379.98,2024-07-13,2024-10-28,2.0,0.01,0.0,0.0,0.0,0.0,6.0,4.0,,400.0,379.98,100.0,HEALTHY,Regular
6600,Patron Roca Reposado Tequila,79.99,750mL,750,1,57.96,9165,ULTRA BEVERAGE COMPANY LLP ,ULTRA BEVERAGE COMPANY LLP ,330.0,23721.699999999997,2024-04-09,2024-12-31,37.0,0.9,586.0,33964.56,27.0,7.27,0.0,256.0,0.563,284.0,-10242.86,-43.18,HEALTHY,Regular
6784,Hawk Crest Chard,10.99,750mL,750,2,7.53,8673,STE MICHELLE WINE ESTATES  ,STE MICHELLE WINE ESTATES  ,22.0,265.78000000000003,2024-01-30,2024-12-20,2.0,0.06,36.0,271.08,2.0,10.0,11.0,25.0,0.611,417.0,-5.3,-1.99,HEALTHY,Regular
6935,Fetzer Eagle Peak Merlot Cal,10.99,750mL,750,2,7.23,9165,ULTRA BEVERAGE COMPANY LLP ,ULTRA BEVERAGE COMPANY LLP ,41.0,462.59000000000003,2024-01-18,2024-12-26,4.0,0.11,57.0,412.11,5.0,8.2,11.0,27.0,0.719,245.0,50.48,10.91,HEALTHY,Regular
7951,Auchentoshan Three Wood,69.99,750mL,750,1,51.09,12546,JIM BEAM BRANDS COMPANY    ,JIM BEAM BRANDS COMPANY    ,350.0,24546.5,2024-02-19,2024-12-30,39.0,0.96,620.0,31675.800000000003,26.0,6.91,0.0,270.0,0.565,281.0,-7129.3,-29.04,HEALTHY,Regular
7974,Luxardo Sambuca Dei Cesari,24.99,750mL,750,1,19.37,9165,ULTRA BEVERAGE COMPANY LLP ,ULTRA BEVERAGE COMPANY LLP ,12.0,299.88,2024-01-22,2024-12-29,1.0,0.03,12.0,232.44,1.0,12.0,4.0,4.0,1.0,133.0,67.44,22.49,HEALTHY,Fast Mover
8035,Bols Peppermint Schnapps,9.49,750mL,750,1,7.19,6213,MHW LTD                    ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
8310,Boodles British,19.99,750mL,750,1,15.74,7245,PROXIMO SPIRITS INC.       ,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,OUT OF STOCK,Dead Product
