Brand,Description,Size,YearMonth,UnitsSold,Revenue,UnitsReceived,PurchaseCost,SupplyGap,CoverRatio,PlanningStatus
37156,Gekkeikan Sake Kobai Plm Cal,750mL,2024-05,26,155.74,36.0,147.60000000000002,10.0,1.38,Well Balanced
37156,Gekkeikan Sake Kobai Plm Cal,750mL,2024-06,49,293.51,48.0,196.8,-1.0,0.98,Well Balanced
37156,Gekkeikan Sake Kobai Plm Cal,750mL,2024-07,33,197.67000000000002,34.0,139.4,1.0,1.03,Well Balanced
37156,Gekkeikan Sake Kobai Plm Cal,750mL,2024-08,57,341.43,84.0,344.40000000000003,27.0,1.47,Well Balanced
37156,Gekkeikan Sake Kobai Plm Cal,750mL,2024-09,35,209.65,35.0,143.5,0.0,1.0,Well Balanced
37156,Gekkeikan Sake Kobai Plm Cal,750mL,2024-10,72,431.28,82.0,336.20000000000005,10.0,1.14,Well Balanced
37156,Gekkeikan Sake Kobai Plm Cal,750mL,2024-11,27,161.73000000000002,24.0,98.4,-3.0,0.89,Well Balanced
37156,Gekkeikan Sake Kobai Plm Cal,750mL,2024-12,68,407.32,23.0,94.30000000000001,-45.0,0.34,Under-Ordered
37158,Montes RSV Colchagua Malbec,750mL,2024-01,74,961.26,111.0,942.39,37.0,1.5,Well Balanced
37158,Montes RSV Colchagua Malbec,750mL,2024-02,72,935.28,42.0,356.58,-30.0,0.58,Under-Ordered
37158,Montes RSV Colchagua Malbec,750mL,2024-03,63,818.37,41.0,348.09,-22.0,0.65,Under-Ordered
37158,Montes RSV Colchagua Malbec,750mL,2024-04,49,636.51,0.0,0.0,-49.0,0.0,No Replenishment
37158,Montes RSV Colchagua Malbec,750mL,2024-05,44,571.5600000000001,48.0,407.52,4.0,1.09,Well Balanced
37158,Montes RSV Colchagua Malbec,750mL,2024-06,31,402.69,84.0,713.16,53.0,2.71,Over-Ordered
37158,Montes RSV Colchagua Malbec,750mL,2024-07,62,805.38,46.0,390.53999999999996,-16.0,0.74,Under-Ordered
37158,Montes RSV Colchagua Malbec,750mL,2024-08,83,1078.17,108.0,916.92,25.0,1.3,Well Balanced
37158,Montes RSV Colchagua Malbec,750mL,2024-09,65,844.35,48.0,407.52,-17.0,0.74,Under-Ordered
37158,Montes RSV Colchagua Malbec,750mL,2024-10,49,636.51,36.0,305.64,-13.0,0.73,Under-Ordered
37158,Montes RSV Colchagua Malbec,750mL,2024-11,46,597.54,72.0,611.28,26.0,1.57,Over-Ordered
37158,Montes RSV Colchagua Malbec,750mL,2024-12,67,870.33,60.0,509.4,-7.0,0.9,Well Balanced
37166,Snoqualmie Rsl Winemkrs Slct,750mL,2024-01,12,131.88,12.0,64.32,0.0,1.0,Well Balanced
37166,Snoqualmie Rsl Winemkrs Slct,750mL,2024-02,16,175.84,12.0,64.32,-4.0,0.75,Under-Ordered
37166,Snoqualmie Rsl Winemkrs Slct,750mL,2024-03,36,287.64,36.0,192.95999999999998,0.0,1.0,Well Balanced
37166,Snoqualmie Rsl Winemkrs Slct,750mL,2024-04,24,191.76,36.0,192.95999999999998,12.0,1.5,Well Balanced
37166,Snoqualmie Rsl Winemkrs Slct,750mL,2024-05,24,263.76,24.0,128.64,0.0,1.0,Well Balanced
37166,Snoqualmie Rsl Winemkrs Slct,750mL,2024-06,26,207.73999999999998,24.0,128.64,-2.0,0.92,Well Balanced
37166,Snoqualmie Rsl Winemkrs Slct,750mL,2024-07,36,287.64,60.0,321.59999999999997,24.0,1.67,Over-Ordered
37166,Snoqualmie Rsl Winemkrs Slct,750mL,2024-08,27,296.73,36.0,192.95999999999998,9.0,1.33,Well Balanced
37166,Snoqualmie Rsl Winemkrs Slct,750mL,2024-09,8,78.92,12.0,64.32,4.0,1.5,Well Balanced
37166,Snoqualmie Rsl Winemkrs Slct,750mL,2024-10,15,164.85,12.0,64.32,-3.0,0.8,Well Balanced
37166,Snoqualmie Rsl Winemkrs Slct,750mL,2024-11,16,127.84,24.0,128.64,8.0,1.5,Well Balanced
37166,Snoqualmie Rsl Winemkrs Slct,750mL,2024-12,53,423.46999999999997,36.0,192.95999999999998,-17.0,0.68,Under-Ordered
37194,Blackstone Syrah Cal,750mL,2024-01,5,52.95,0.0,0.0,-5.0,0.0,No Replenishment
37194,Blackstone Syrah Cal,750mL,2024-02,3,32.97,0.0,0.0,-3.0,0.0,No Replenishment
37194,Blackstone Syrah Cal,750mL,2024-03,16,127.84,12.0,66.12,-4.0,0.75,Under-Ordered
37194,Blackstone Syrah Cal,750mL,2024-04,20,159.8,24.0,132.24,4.0,1.2,Well Balanced
37194,Blackstone Syrah Cal,750mL,2024-05,7,70.92999999999999,24.0,132.24,17.0,3.43,Over-Ordered
37194,Blackstone Syrah Cal,750mL,2024-06,30,239.70000000000002,24.0,132.24,-6.0,0.8,Well Balanced
37194,Blackstone Syrah Cal,750mL,2024-07,27,215.73000000000002,35.0,192.85000000000002,8.0,1.3,Well Balanced
37194,Blackstone Syrah Cal,750mL,2024-08,11,98.89,36.0,198.36,25.0,3.27,Over-Ordered
37194,Blackstone Syrah Cal,750mL,2024-09,11,112.89,12.0,66.12,1.0,1.09,Well Balanced
37194,Blackstone Syrah Cal,750mL,2024-10,13,118.87,0.0,0.0,-13.0,0.0,No Replenishment
37194,Blackstone Syrah Cal,750mL,2024-11,16,143.84,36.0,198.36,20.0,2.25,Over-Ordered
37194,Blackstone Syrah Cal,750mL,2024-12,17,152.83,0.0,0.0,-17.0,0.0,No Replenishment
37217,Castano Solanera Yecla Mona,750mL,2024-01,105,1468.95,50.0,433.0,-55.0,0.48,Under-Ordered
37217,Castano Solanera Yecla Mona,750mL,2024-02,56,891.44,73.0,632.1800000000001,17.0,1.3,Well Balanced
37217,Castano Solanera Yecla Mona,750mL,2024-03,62,867.38,59.0,510.94,-3.0,0.95,Well Balanced
37217,Castano Solanera Yecla Mona,750mL,2024-04,153,2140.47,93.0,805.38,-60.0,0.61,Under-Ordered
37217,Castano Solanera Yecla Mona,750mL,2024-05,121,1706.79,160.0,1385.6,39.0,1.32,Well Balanced
37217,Castano Solanera Yecla Mona,750mL,2024-06,54,863.46,71.0,614.86,17.0,1.31,Well Balanced
37217,Castano Solanera Yecla Mona,750mL,2024-07,116,1644.84,114.0,987.24,-2.0,0.98,Well Balanced
37217,Castano Solanera Yecla Mona,750mL,2024-08,72,1007.28,130.0,1125.8,58.0,1.81,Over-Ordered
37217,Castano Solanera Yecla Mona,750mL,2024-09,123,1720.77,112.0,969.9200000000001,-11.0,0.91,Well Balanced
37217,Castano Solanera Yecla Mona,750mL,2024-10,82,1147.18,48.0,415.68,-34.0,0.59,Under-Ordered
37217,Castano Solanera Yecla Mona,750mL,2024-11,46,735.54,60.0,519.6,14.0,1.3,Well Balanced
37217,Castano Solanera Yecla Mona,750mL,2024-12,89,1257.1100000000001,71.0,614.86,-18.0,0.8,Well Balanced
37235,Mionetto Il Prosecco Spklg,750mL,2024-01,363,4352.37,264.0,2138.4,-99.0,0.73,Under-Ordered
37235,Mionetto Il Prosecco Spklg,750mL,2024-02,433,5197.67,335.0,2713.5,-98.0,0.77,Under-Ordered
37235,Mionetto Il Prosecco Spklg,750mL,2024-03,182,2546.18,153.0,1239.3,-29.0,0.84,Well Balanced
37235,Mionetto Il Prosecco Spklg,750mL,2024-04,355,4306.45,309.0,2502.9,-46.0,0.87,Well Balanced
37235,Mionetto Il Prosecco Spklg,750mL,2024-05,279,3622.21,271.0,2195.1,-8.0,0.97,Well Balanced
37235,Mionetto Il Prosecco Spklg,750mL,2024-06,215,3007.85,203.0,1644.3,-12.0,0.94,Well Balanced
37235,Mionetto Il Prosecco Spklg,750mL,2024-07,560,6926.4,476.0,3855.6,-84.0,0.85,Well Balanced
37235,Mionetto Il Prosecco Spklg,750mL,2024-08,446,5347.54,470.0,3807.0,24.0,1.05,Well Balanced
37235,Mionetto Il Prosecco Spklg,750mL,2024-09,407,4879.93,351.0,2843.1,-56.0,0.86,Well Balanced
37235,Mionetto Il Prosecco Spklg,750mL,2024-10,425,5095.75,317.0,2567.7000000000003,-108.0,0.75,Under-Ordered
37235,Mionetto Il Prosecco Spklg,750mL,2024-11,321,3848.79,380.0,3078.0,59.0,1.18,Well Balanced
37235,Mionetto Il Prosecco Spklg,750mL,2024-12,638,7649.62,516.0,4179.6,-122.0,0.81,Well Balanced
37249,Nova Norma Jeane Merlot,750mL,2024-01,15,224.85,0.0,0.0,-15.0,0.0,No Replenishment
37249,Nova Norma Jeane Merlot,750mL,2024-02,46,689.54,28.0,272.44,-18.0,0.61,Under-Ordered
37249,Nova Norma Jeane Merlot,750mL,2024-03,28,419.71999999999997,11.0,107.03,-17.0,0.39,Under-Ordered
37249,Nova Norma Jeane Merlot,750mL,2024-04,8,119.92,0.0,0.0,-8.0,0.0,No Replenishment
37249,Nova Norma Jeane Merlot,750mL,2024-05,4,59.96,25.0,243.25,21.0,6.25,Over-Ordered
37249,Nova Norma Jeane Merlot,750mL,2024-06,3,44.97,0.0,0.0,-3.0,0.0,No Replenishment
37249,Nova Norma Jeane Merlot,750mL,2024-07,7,104.93,0.0,0.0,-7.0,0.0,No Replenishment
37249,Nova Norma Jeane Merlot,750mL,2024-08,8,119.92,0.0,0.0,-8.0,0.0,No Replenishment
37249,Nova Norma Jeane Merlot,750mL,2024-09,3,44.97,0.0,0.0,-3.0,0.0,No Replenishment
37249,Nova Norma Jeane Merlot,750mL,2024-10,49,734.51,552.0,5370.96,503.0,11.27,Over-Ordered
37249,Nova Norma Jeane Merlot,750mL,2024-11,51,764.49,108.0,1050.8400000000001,57.0,2.12,Over-Ordered
37249,Nova Norma Jeane Merlot,750mL,2024-12,128,1918.72,23.0,223.79000000000002,-105.0,0.18,Under-Ordered
37310,Salmon Run Coho Red NY,750mL,2024-01,221,2207.79,233.0,1572.75,12.0,1.05,Well Balanced
37310,Salmon Run Coho Red NY,750mL,2024-02,120,1428.8,118.0,796.5,-2.0,0.98,Well Balanced
37310,Salmon Run Coho Red NY,750mL,2024-03,117,1168.83,95.0,641.25,-22.0,0.81,Well Balanced
37310,Salmon Run Coho Red NY,750mL,2024-04,89,1031.1100000000001,84.0,567.0,-5.0,0.94,Well Balanced
37310,Salmon Run Coho Red NY,750mL,2024-05,109,1088.91,138.0,931.5,29.0,1.27,Well Balanced
37310,Salmon Run Coho Red NY,750mL,2024-06,172,1718.28,162.0,1093.5,-10.0,0.94,Well Balanced
37310,Salmon Run Coho Red NY,750mL,2024-07,102,1182.98,107.0,722.25,5.0,1.05,Well Balanced
37310,Salmon Run Coho Red NY,750mL,2024-08,184,1838.16,161.0,1086.75,-23.0,0.88,Well Balanced
37310,Salmon Run Coho Red NY,750mL,2024-09,123,1428.77,166.0,1120.5,43.0,1.35,Well Balanced
37310,Salmon Run Coho Red NY,750mL,2024-10,154,1558.46,116.0,783.0,-38.0,0.75,Under-Ordered
37310,Salmon Run Coho Red NY,750mL,2024-11,129,1546.71,128.0,864.0,-1.0,0.99,Well Balanced
37310,Salmon Run Coho Red NY,750mL,2024-12,203,2101.97,170.0,1147.5,-33.0,0.84,Well Balanced
37311,Salmon Run NY Chard,750mL,2024-01,228,2277.7200000000003,133.0,916.3700000000001,-95.0,0.58,Under-Ordered
37311,Salmon Run NY Chard,750mL,2024-02,105,1258.95,115.0,792.35,10.0,1.1,Well Balanced
37311,Salmon Run NY Chard,750mL,2024-03,133,1594.67,143.0,985.2700000000001,10.0,1.08,Well Balanced
37311,Salmon Run NY Chard,750mL,2024-04,192,1948.08,130.0,895.7,-62.0,0.68,Under-Ordered
37311,Salmon Run NY Chard,750mL,2024-05,132,1560.68,162.0,1116.18,30.0,1.23,Well Balanced
37311,Salmon Run NY Chard,750mL,2024-06,291,2907.09,173.0,1191.97,-118.0,0.59,Under-Ordered
37311,Salmon Run NY Chard,750mL,2024-07,211,2107.89,315.0,2170.3500000000004,104.0,1.49,Well Balanced
37311,Salmon Run NY Chard,750mL,2024-08,124,1486.76,167.0,1150.63,43.0,1.35,Well Balanced
37311,Salmon Run NY Chard,750mL,2024-09,304,3094.96,266.0,1832.7400000000002,-38.0,0.88,Well Balanced
37311,Salmon Run NY Chard,750mL,2024-10,153,1788.47,162.0,1116.18,9.0,1.06,Well Balanced
37311,Salmon Run NY Chard,750mL,2024-11,182,1818.18,214.0,1474.46,32.0,1.18,Well Balanced
37311,Salmon Run NY Chard,750mL,2024-12,144,1680.56,143.0,985.2700000000001,-1.0,0.99,Well Balanced
37312,Salmon Run NY Pnt Nr,750mL,2024-01,195,3099.05,1811.0,14469.89,1616.0,9.29,Over-Ordered
37312,Salmon Run NY Pnt Nr,750mL,2024-02,623,8720.77,379.0,3028.21,-244.0,0.61,Under-Ordered
37312,Salmon Run NY Pnt Nr,750mL,2024-03,267,4002.33,24.0,191.76,-243.0,0.09,Under-Ordered
37312,Salmon Run NY Pnt Nr,750mL,2024-04,246,3687.54,610.0,4873.9,364.0,2.48,Over-Ordered
37312,Salmon Run NY Pnt Nr,750mL,2024-05,526,7371.74,456.0,3643.44,-70.0,0.87,Well Balanced
37312,Salmon Run NY Pnt Nr,750mL,2024-06,293,4392.07,70.0,559.3,-223.0,0.24,Under-Ordered
37312,Salmon Run NY Pnt Nr,750mL,2024-07,156,2650.44,396.0,3164.04,240.0,2.54,Over-Ordered
37312,Salmon Run NY Pnt Nr,750mL,2024-08,507,7092.93,624.0,4985.76,117.0,1.23,Well Balanced
37312,Salmon Run NY Pnt Nr,750mL,2024-09,855,11811.85,889.0,7103.11,34.0,1.04,Well Balanced
37312,Salmon Run NY Pnt Nr,750mL,2024-10,473,6997.07,108.0,862.92,-365.0,0.23,Under-Ordered
37312,Salmon Run NY Pnt Nr,750mL,2024-11,206,3293.94,24.0,191.76,-182.0,0.12,Under-Ordered
37312,Salmon Run NY Pnt Nr,750mL,2024-12,266,4253.34,26.0,207.73999999999998,-240.0,0.1,Under-Ordered
37313,Salmon Run NY Rsl,750mL,2024-01,333,3992.67,1358.0,9166.5,1025.0,4.08,Over-Ordered
37313,Salmon Run NY Rsl,750mL,2024-02,749,7488.51,549.0,3705.75,-200.0,0.73,Under-Ordered
37313,Salmon Run NY Rsl,750mL,2024-03,337,4040.63,94.0,634.5,-243.0,0.28,Under-Ordered
37313,Salmon Run NY Rsl,750mL,2024-04,326,3908.7400000000002,632.0,4266.0,306.0,1.94,Over-Ordered
37313,Salmon Run NY Rsl,750mL,2024-05,925,9266.75,435.0,2936.25,-490.0,0.47,Under-Ordered
37313,Salmon Run NY Rsl,750mL,2024-06,738,8110.62,273.0,1842.75,-465.0,0.37,Under-Ordered
37313,Salmon Run NY Rsl,750mL,2024-07,576,6798.24,282.0,1903.5,-294.0,0.49,Under-Ordered
37313,Salmon Run NY Rsl,750mL,2024-08,450,5395.5,463.0,3125.25,13.0,1.03,Well Balanced
37313,Salmon Run NY Rsl,750mL,2024-09,302,4066.98,241.0,1626.75,-61.0,0.8,Well Balanced
37313,Salmon Run NY Rsl,750mL,2024-10,378,4572.22,307.0,2072.25,-71.0,0.81,Well Balanced
37313,Salmon Run NY Rsl,750mL,2024-11,386,4628.14,289.0,1950.75,-97.0,0.75,Under-Ordered
37313,Salmon Run NY Rsl,750mL,2024-12,500,5995.0,382.0,2578.5,-118.0,0.76,Under-Ordered
37314,Dr Frank Johannisberg Rsl,750mL,2024-01,4,71.96,4.0,44.120000000000005,0.0,1.0,Well Balanced
37314,Dr Frank Johannisberg Rsl,750mL,2024-02,2,29.98,12.0,132.36,10.0,6.0,Over-Ordered
37314,Dr Frank Johannisberg Rsl,750mL,2024-03,6,107.94,24.0,264.72,18.0,4.0,Over-Ordered
37314,Dr Frank Johannisberg Rsl,750mL,2024-04,13,200.87,12.0,132.36,-1.0,0.92,Well Balanced
37314,Dr Frank Johannisberg Rsl,750mL,2024-05,13,194.87,36.0,397.08000000000004,23.0,2.77,Over-Ordered
37314,Dr Frank Johannisberg Rsl,750mL,2024-06,28,419.72,24.0,264.72,-4.0,0.86,Well Balanced
37314,Dr Frank Johannisberg Rsl,750mL,2024-07,28,491.71999999999997,36.0,397.08000000000004,8.0,1.29,Well Balanced
37314,Dr Frank Johannisberg Rsl,750mL,2024-08,51,764.49,85.0,937.5500000000001,34.0,1.67,Over-Ordered
37314,Dr Frank Johannisberg Rsl,750mL,2024-09,32,536.68,72.0,794.1600000000001,40.0,2.25,Over-Ordered
37314,Dr Frank Johannisberg Rsl,750mL,2024-10,35,617.65,24.0,264.72,-11.0,0.69,Under-Ordered
37314,Dr Frank Johannisberg Rsl,750mL,2024-11,66,989.34,71.0,783.1300000000001,5.0,1.08,Well Balanced
37314,Dr Frank Johannisberg Rsl,750mL,2024-12,57,1007.43,44.0,485.32000000000005,-13.0,0.77,Under-Ordered
37342,Dunn Vyds Cab Svgn Napa Vly,750mL,2024-01,5,374.95,60.0,2979.6,55.0,12.0,Over-Ordered
37342,Dunn Vyds Cab Svgn Napa Vly,750mL,2024-02,5,374.95,0.0,0.0,-5.0,0.0,No Replenishment
37342,Dunn Vyds Cab Svgn Napa Vly,750mL,2024-03,8,599.92,0.0,0.0,-8.0,0.0,No Replenishment
37342,Dunn Vyds Cab Svgn Napa Vly,750mL,2024-04,2,149.98,0.0,0.0,-2.0,0.0,No Replenishment
37342,Dunn Vyds Cab Svgn Napa Vly,750mL,2024-05,2,149.98,0.0,0.0,-2.0,0.0,No Replenishment
37342,Dunn Vyds Cab Svgn Napa Vly,750mL,2024-06,9,674.91,0.0,0.0,-9.0,0.0,No Replenishment
37342,Dunn Vyds Cab Svgn Napa Vly,750mL,2024-07,20,1499.8,0.0,0.0,-20.0,0.0,No Replenishment
37342,Dunn Vyds Cab Svgn Napa Vly,750mL,2024-09,5,374.95,0.0,0.0,-5.0,0.0,No Replenishment
37342,Dunn Vyds Cab Svgn Napa Vly,750mL,2024-12,1,74.99,0.0,0.0,-1.0,0.0,No Replenishment
37387,Truchard Carneros Cab Svgn,750mL,2024-01,9,305.91,25.0,534.25,16.0,2.78,Over-Ordered
37387,Truchard Carneros Cab Svgn,750mL,2024-02,7,237.93,24.0,512.88,17.0,3.43,Over-Ordered
37387,Truchard Carneros Cab Svgn,750mL,2024-03,9,305.91,1.0,21.37,-8.0,0.11,Under-Ordered
37387,Truchard Carneros Cab Svgn,750mL,2024-04,14,475.86,13.0,277.81,-1.0,0.93,Well Balanced
37387,Truchard Carneros Cab Svgn,750mL,2024-05,19,588.81,14.0,299.18,-5.0,0.74,Under-Ordered
37387,Truchard Carneros Cab Svgn,750mL,2024-06,22,681.78,36.0,769.3199999999999,14.0,1.64,Over-Ordered
37387,Truchard Carneros Cab Svgn,750mL,2024-07,23,712.77,36.0,769.3199999999999,13.0,1.57,Over-Ordered
37387,Truchard Carneros Cab Svgn,750mL,2024-08,8,247.92,25.0,534.25,17.0,3.12,Over-Ordered
37387,Truchard Carneros Cab Svgn,750mL,2024-09,19,588.81,25.0,534.25,6.0,1.32,Well Balanced
37387,Truchard Carneros Cab Svgn,750mL,2024-10,27,809.7299999999999,25.0,534.25,-2.0,0.93,Well Balanced
37387,Truchard Carneros Cab Svgn,750mL,2024-11,32,991.68,35.0,747.95,3.0,1.09,Well Balanced
37387,Truchard Carneros Cab Svgn,750mL,2024-12,38,1177.62,48.0,1025.76,10.0,1.26,Well Balanced
37398,Flag Hill Heritage Rd NH,375mL,2024-02,2,24.98,2.0,17.22,0.0,1.0,Well Balanced
37398,Flag Hill Heritage Rd NH,375mL,2024-03,2,24.98,0.0,0.0,-2.0,0.0,No Replenishment
37401,Excelsior S Afr Cab Svgn,750mL,2024-01,708,6248.92,670.0,3524.2,-38.0,0.95,Well Balanced
37401,Excelsior S Afr Cab Svgn,750mL,2024-02,415,3730.85,1820.0,9573.2,1405.0,4.39,Over-Ordered
37401,Excelsior S Afr Cab Svgn,750mL,2024-03,1487,13368.13,1819.0,9567.94,332.0,1.22,Well Balanced
37401,Excelsior S Afr Cab Svgn,750mL,2024-04,350,3520.5,108.0,568.0799999999999,-242.0,0.31,Under-Ordered
37401,Excelsior S Afr Cab Svgn,750mL,2024-05,408,3687.92,130.0,683.8,-278.0,0.32,Under-Ordered
37401,Excelsior S Afr Cab Svgn,750mL,2024-06,211,2318.89,188.0,988.88,-23.0,0.89,Well Balanced
37401,Excelsior S Afr Cab Svgn,750mL,2024-07,367,3353.33,108.0,568.0799999999999,-259.0,0.29,Under-Ordered
37401,Excelsior S Afr Cab Svgn,750mL,2024-08,369,3317.31,323.0,1698.98,-46.0,0.88,Well Balanced
37401,Excelsior S Afr Cab Svgn,750mL,2024-09,576,5178.24,1240.0,6522.4,664.0,2.15,Over-Ordered
37401,Excelsior S Afr Cab Svgn,750mL,2024-10,2552,15613.48,1807.0,9504.82,-745.0,0.71,Under-Ordered
37401,Excelsior S Afr Cab Svgn,750mL,2024-11,456,4099.4400000000005,369.0,1940.94,-87.0,0.81,Well Balanced
37401,Excelsior S Afr Cab Svgn,750mL,2024-12,592,5322.08,364.0,1914.6399999999999,-228.0,0.61,Under-Ordered
37419,Provenance Cab Svgn Rutherfd,750mL,2024-01,2,79.98,0.0,0.0,-2.0,0.0,No Replenishment
37419,Provenance Cab Svgn Rutherfd,750mL,2024-05,3,119.97,168.0,4141.2,165.0,56.0,Over-Ordered
37419,Provenance Cab Svgn Rutherfd,750mL,2024-06,55,2199.45,107.0,2637.55,52.0,1.95,Over-Ordered
37419,Provenance Cab Svgn Rutherfd,750mL,2024-07,38,1519.6200000000001,0.0,0.0,-38.0,0.0,No Replenishment
37419,Provenance Cab Svgn Rutherfd,750mL,2024-08,38,1519.6200000000001,24.0,591.6,-14.0,0.63,Under-Ordered
37419,Provenance Cab Svgn Rutherfd,750mL,2024-09,27,1079.73,0.0,0.0,-27.0,0.0,No Replenishment
37419,Provenance Cab Svgn Rutherfd,750mL,2024-10,15,599.85,0.0,0.0,-15.0,0.0,No Replenishment
37419,Provenance Cab Svgn Rutherfd,750mL,2024-11,8,367.92,9.0,221.85,1.0,1.12,Well Balanced
37419,Provenance Cab Svgn Rutherfd,750mL,2024-12,7,337.93,0.0,0.0,-7.0,0.0,No Replenishment
37420,Provenance Napa Merlot,750mL,2024-11,855,15381.449999999999,960.0,11500.8,105.0,1.12,Well Balanced
37420,Provenance Napa Merlot,750mL,2024-12,1123,20202.77,1749.0,20953.02,626.0,1.56,Over-Ordered
37421,Stags Leap Csk 23 Cab Svgn,750mL,2024-01,27,4454.7300000000005,6.0,642.84,-21.0,0.22,Under-Ordered
37421,Stags Leap Csk 23 Cab Svgn,750mL,2024-02,4,659.96,0.0,0.0,-4.0,0.0,No Replenishment
37421,Stags Leap Csk 23 Cab Svgn,750mL,2024-03,6,989.94,0.0,0.0,-6.0,0.0,No Replenishment
37421,Stags Leap Csk 23 Cab Svgn,750mL,2024-04,1,164.99,0.0,0.0,-1.0,0.0,No Replenishment
37421,Stags Leap Csk 23 Cab Svgn,750mL,2024-05,6,989.94,4.0,428.56,-2.0,0.67,Under-Ordered
37421,Stags Leap Csk 23 Cab Svgn,750mL,2024-06,6,989.94,0.0,0.0,-6.0,0.0,No Replenishment
37421,Stags Leap Csk 23 Cab Svgn,750mL,2024-07,8,1319.92,0.0,0.0,-8.0,0.0,No Replenishment
37421,Stags Leap Csk 23 Cab Svgn,750mL,2024-08,1,164.99,3.0,321.42,2.0,3.0,Over-Ordered
37421,Stags Leap Csk 23 Cab Svgn,750mL,2024-09,1,164.99,0.0,0.0,-1.0,0.0,No Replenishment
37421,Stags Leap Csk 23 Cab Svgn,750mL,2024-10,5,824.95,0.0,0.0,-5.0,0.0,No Replenishment
37421,Stags Leap Csk 23 Cab Svgn,750mL,2024-11,1,164.99,0.0,0.0,-1.0,0.0,No Replenishment
37421,Stags Leap Csk 23 Cab Svgn,750mL,2024-12,5,824.95,0.0,0.0,-5.0,0.0,No Replenishment
37422,Stags Leap Fay Cab Svgn Napa,750mL,2024-01,9,1043.9099999999999,1.0,75.81,-8.0,0.11,Under-Ordered
37422,Stags Leap Fay Cab Svgn Napa,750mL,2024-03,4,463.96,0.0,0.0,-4.0,0.0,No Replenishment
37422,Stags Leap Fay Cab Svgn Napa,750mL,2024-04,1,115.99,0.0,0.0,-1.0,0.0,No Replenishment
37422,Stags Leap Fay Cab Svgn Napa,750mL,2024-05,3,377.97,0.0,0.0,-3.0,0.0,No Replenishment
37422,Stags Leap Fay Cab Svgn Napa,750mL,2024-06,8,1007.9200000000001,0.0,0.0,-8.0,0.0,No Replenishment
37422,Stags Leap Fay Cab Svgn Napa,750mL,2024-07,2,251.98,1.0,75.81,-1.0,0.5,Under-Ordered
37422,Stags Leap Fay Cab Svgn Napa,750mL,2024-08,2,251.98,2.0,151.62,0.0,1.0,Well Balanced
37422,Stags Leap Fay Cab Svgn Napa,750mL,2024-11,1,125.99,6.0,454.86,5.0,6.0,Over-Ordered
37422,Stags Leap Fay Cab Svgn Napa,750mL,2024-12,8,1007.9200000000001,36.0,2729.16,28.0,4.5,Over-Ordered
37433,C Y Toro Casillero Carmenere,750mL,2024-01,536,5354.64,324.0,1399.68,-212.0,0.6,Under-Ordered
37433,C Y Toro Casillero Carmenere,750mL,2024-02,313,3126.87,261.0,1127.52,-52.0,0.83,Well Balanced
37433,C Y Toro Casillero Carmenere,750mL,2024-03,320,3196.8,309.0,1334.88,-11.0,0.97,Well Balanced
37433,C Y Toro Casillero Carmenere,750mL,2024-04,305,3046.9500000000003,245.0,1058.4,-60.0,0.8,Well Balanced
37433,C Y Toro Casillero Carmenere,750mL,2024-05,371,3712.29,284.0,1226.88,-87.0,0.77,Under-Ordered
37433,C Y Toro Casillero Carmenere,750mL,2024-06,204,2445.96,308.0,1330.5600000000002,104.0,1.51,Over-Ordered
37433,C Y Toro Casillero Carmenere,750mL,2024-07,462,4474.38,571.0,2466.7200000000003,109.0,1.24,Well Balanced
37433,C Y Toro Casillero Carmenere,750mL,2024-08,798,7972.02,862.0,3723.84,64.0,1.08,Well Balanced
37433,C Y Toro Casillero Carmenere,750mL,2024-09,1161,11598.39,2700.0,11664.0,1539.0,2.33,Over-Ordered
37433,C Y Toro Casillero Carmenere,750mL,2024-10,2757,18857.31,2680.0,11577.6,-77.0,0.97,Well Balanced
37433,C Y Toro Casillero Carmenere,750mL,2024-11,562,5614.38,326.0,1408.3200000000002,-236.0,0.58,Under-Ordered
37433,C Y Toro Casillero Carmenere,750mL,2024-12,1453,14515.47,695.0,3002.4,-758.0,0.48,Under-Ordered
37435,Duval-Leroy Champagne Brut,750mL,2024-01,157,5022.429999999999,5.0,104.55,-152.0,0.03,Under-Ordered
37435,Duval-Leroy Champagne Brut,750mL,2024-02,94,3007.06,12.0,250.92,-82.0,0.13,Under-Ordered
37435,Duval-Leroy Champagne Brut,750mL,2024-03,64,2047.36,24.0,501.84,-40.0,0.38,Under-Ordered
37435,Duval-Leroy Champagne Brut,750mL,2024-04,84,2687.16,27.0,564.5699999999999,-57.0,0.32,Under-Ordered
37435,Duval-Leroy Champagne Brut,750mL,2024-05,83,2655.17,134.0,2801.94,51.0,1.61,Over-Ordered
37435,Duval-Leroy Champagne Brut,750mL,2024-06,175,5598.25,87.0,1819.1699999999998,-88.0,0.5,Under-Ordered
37435,Duval-Leroy Champagne Brut,750mL,2024-07,125,3998.75,27.0,564.5699999999999,-98.0,0.22,Under-Ordered
37435,Duval-Leroy Champagne Brut,750mL,2024-08,254,8125.46,135.0,2822.85,-119.0,0.53,Under-Ordered
37435,Duval-Leroy Champagne Brut,750mL,2024-09,170,5438.3,36.0,752.76,-134.0,0.21,Under-Ordered
37435,Duval-Leroy Champagne Brut,750mL,2024-10,71,2271.29,0.0,0.0,-71.0,0.0,No Replenishment
